"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"1",NA,"2011-02","British Transport Police","British Transport Police",-0.271604,50.8344,"On or near Shoreham By Sea","E01031365","Adur 002D","Violent crime",NA,NA,"Tadworth",50.9022864458768,"Adur",2011-02-01
"2",NA,"2011-02","British Transport Police","British Transport Police",-0.271604,50.8344,"On or near Shoreham By Sea","E01031365","Adur 002D","Violent crime",NA,NA,"Tadworth",50.9022864458768,"Adur",2011-02-01
"3",NA,"2011-02","British Transport Police","British Transport Police",-0.323543,50.8272,"On or near Lancing","E01031342","Adur 008B","Anti-social behaviour",NA,NA,"Tadworth",52.0032214456209,"Adur",2011-02-01
"4",NA,"2011-02","British Transport Police","British Transport Police",-3.55944,54.6445,"On or near Workington","E01019121","Allerdale 009E","Anti-social behaviour",NA,NA,"Chesham",381.251299802302,"Allerdale",2011-02-01
"5",NA,"2011-02","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Anti-social behaviour",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-02-01
"6",NA,"2011-02","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Vehicle crime",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-02-01
"7",NA,"2011-02","British Transport Police","British Transport Police",-0.488504,50.8164,"On or near Angmering","E01031415","Arun 005D","Anti-social behaviour",NA,NA,"Cobham & Stoke D'Abernon",56.2451844675468,"Arun",2011-02-01
"8",NA,"2011-02","British Transport Police","British Transport Police",-0.488504,50.8164,"On or near Angmering","E01031415","Arun 005D","Vehicle crime",NA,NA,"Cobham & Stoke D'Abernon",56.2451844675468,"Arun",2011-02-01
"9",NA,"2011-02","British Transport Police","British Transport Police",-0.488504,50.8164,"On or near Angmering","E01031415","Arun 005D","Violent crime",NA,NA,"Cobham & Stoke D'Abernon",56.2451844675468,"Arun",2011-02-01
"10",NA,"2011-02","British Transport Police","British Transport Police",-0.676509,50.7868,"On or near Bognor Regis","E01031444","Arun 016B","Anti-social behaviour",NA,NA,"Cobham & Stoke D'Abernon",62.4277587324211,"Arun",2011-02-01
"11",NA,"2011-02","British Transport Police","British Transport Police",0.975958,51.2444,"On or near Chilham","E01023988","Ashford 001C","Violent crime",NA,NA,"Chafford Hundred",54.8049425637681,"Ashford",2011-02-01
"12",NA,"2011-02","British Transport Police","British Transport Police",0.747412,51.1565,"On or near Pluckley","E01024033","Ashford 002E","Vehicle crime",NA,NA,"Chafford Hundred",48.5823705625526,"Ashford",2011-02-01
"13",NA,"2011-02","British Transport Police","British Transport Police",0.87513,51.1433,"On or near Ashford","E01024027","Ashford 005D","Violent crime",NA,NA,"Chafford Hundred",55.8244941120004,"Ashford",2011-02-01
"14",NA,"2011-02","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Violent crime",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-02-01
"15",NA,"2011-02","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Violent crime",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-02-01
"16",NA,"2011-02","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Violent crime",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-02-01
"17",NA,"2011-02","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Violent crime",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-02-01
"18",NA,"2011-02","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Violent crime",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-02-01
"19",NA,"2011-02","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Violent crime",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-02-01
"20",NA,"2011-02","British Transport Police","British Transport Police",-0.78444,51.7875,"On or near Stoke Mandeville","E01017631","Aylesbury Vale 021E","Violent crime",NA,NA,"Chesham",15.0092014605472,"Aylesbury Vale",2011-02-01
"21",NA,"2011-02","British Transport Police","British Transport Police",0.126787,51.5403,"On or near Becontree","E01000075","Barking and Dagenham 012D","Violent crime",NA,NA,"Becontree",0.0798090539857149,"Barking and Dagenham",2011-02-01
"22",NA,"2011-02","British Transport Police","British Transport Police",0.147617,51.5417,"On or near Dagenham Heathway","E01000013","Barking and Dagenham 013A","Anti-social behaviour",NA,NA,"Dagenham Heathway",0.0545499189130096,"Barking and Dagenham",2011-02-01
"23",NA,"2011-02","British Transport Police","British Transport Police",0.080833,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Anti-social behaviour",NA,NA,"Barking",0.00251354802319521,"Barking and Dagenham",2011-02-01
"24",NA,"2011-02","British Transport Police","British Transport Police",0.080833,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Anti-social behaviour",NA,NA,"Barking",0.00251354802319521,"Barking and Dagenham",2011-02-01
"25",NA,"2011-02","British Transport Police","British Transport Police",0.080833,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Robbery",NA,NA,"Barking",0.00251354802319521,"Barking and Dagenham",2011-02-01
"26",NA,"2011-02","British Transport Police","British Transport Police",0.080833,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Violent crime",NA,NA,"Barking",0.00251354802319521,"Barking and Dagenham",2011-02-01
"27",NA,"2011-02","British Transport Police","British Transport Police",0.080833,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Violent crime",NA,NA,"Barking",0.00251354802319521,"Barking and Dagenham",2011-02-01
