"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"1","68c30466f750d2dfa753a3d13bc230ca71e70948b14d227a57eec0f7ef58856e","2012-01","City of London Police","City of London Police",-0.111497,51.51823,"On or near Pedestrian Subway","E01000914","Camden 028B","Other theft","",NA,"Chancery Lane",0.0428262853097868,"Camden",2012-01-01
"2","81c18a4ab32af01191d2671e0756d7419fe03a5d56029073254ebcc7184c0611","2012-01","City of London Police","City of London Police",-0.111497,51.51823,"On or near Pedestrian Subway","E01000914","Camden 028B","Other theft","",NA,"Chancery Lane",0.0428262853097868,"Camden",2012-01-01
"3","71176a06b984ba9954236a0ddadcd27df7a5b16834cf7dacda606267de268e67","2012-01","City of London Police","City of London Police",-0.111962,51.51849,"On or near Nightclub","E01000914","Camden 028B","Other theft","",NA,"Chancery Lane",0.0010914053170227,"Camden",2012-01-01
"4","2483a4ef088a294b803b59341272b189e404d27f0f5a5b0a43b207abf4bb341d","2012-01","City of London Police","City of London Police",-0.113767,51.51737,"On or near Stone Buildings","E01000914","Camden 028B","Violent crime","",NA,"Chancery Lane",0.177396832005854,"Camden",2012-01-01
"5","","2012-01","City of London Police","City of London Police",-0.098062,51.51758,"On or near Montague Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.294058152011886,"City of London",2012-01-01
"6","","2012-01","City of London Police","City of London Police",-0.097053,51.51826,"On or near Aldersgate Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.222080352543544,"City of London",2012-01-01
"7","","2012-01","City of London Police","City of London Police",-0.097053,51.51826,"On or near Aldersgate Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.222080352543544,"City of London",2012-01-01
"8","","2012-01","City of London Police","City of London Police",-0.097277,51.51531,"On or near St Martin'S Le Grand","E01000001","City of London 001A","Anti-social behaviour","",NA,"St. Pauls",0.05621740875793,"City of London",2012-01-01
"9","","2012-01","City of London Police","City of London Police",-0.097736,51.52021,"On or near Conference/Exhibition Centre","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.00207996269294924,"City of London",2012-01-01
"10","","2012-01","City of London Police","City of London Police",-0.097334,51.52157,"On or near Fann Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.152832989295049,"City of London",2012-01-01
"11","","2012-01","City of London Police","City of London Police",-0.096348,51.51547,"On or near Foster Lane","E01000001","City of London 001A","Anti-social behaviour","",NA,"St. Pauls",0.109430319116701,"City of London",2012-01-01
"12","","2012-01","City of London Police","City of London Police",-0.095892,51.51639,"On or near Noble Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"St. Pauls",0.207732584413019,"City of London",2012-01-01
"13","8941baa4453eeea7380aae25c603bd3a1cc64928005f798525b8332c6fc70dec","2012-01","City of London Police","City of London Police",-0.097334,51.52157,"On or near Fann Street","E01000001","City of London 001A","Burglary","",NA,"Barbican",0.152832989295049,"City of London",2012-01-01
"14","0220efe4a946e52c18917f28fb5397d7f2f75a75b09a908641548151d6fe111d","2012-01","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Criminal damage and arson","",NA,"Barbican",0.151036284394236,"City of London",2012-01-01
"15","274b6510783e23ead01eb86b9e044523c338b4bd4f052ff103e1fd59f0964b28","2012-01","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Drugs","",NA,"Barbican",0.151036284394236,"City of London",2012-01-01
"16","1f4e055eb4354903cd29f1f3cb04855bfcea087dadbe3d50e54800022527da31","2012-01","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Other theft","",NA,"Barbican",0.054395010896171,"City of London",2012-01-01
"17","b0a50451d87b14952e326e50deaa3cc6f873bb25b5161eecc555d1442f51d197","2012-01","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Other theft","Offender sent to prison",NA,"Barbican",0.054395010896171,"City of London",2012-01-01
