"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"1",NA,"2011-10","British Transport Police","British Transport Police",-0.237124,50.8325,"On or near Southwick","E01031375","Adur 004G","Other theft",NA,NA,"Tadworth",51.0527534331729,"Adur",2011-10-01
"2",NA,"2011-10","British Transport Police","British Transport Police",-0.323543,50.8272,"On or near Lancing","E01031342","Adur 008B","Other theft",NA,NA,"Tadworth",52.0032214456209,"Adur",2011-10-01
"3",NA,"2011-10","British Transport Police","British Transport Police",-0.323543,50.8272,"On or near Lancing","E01031342","Adur 008B","Other theft",NA,NA,"Tadworth",52.0032214456209,"Adur",2011-10-01
"4",NA,"2011-10","British Transport Police","British Transport Police",-0.323543,50.8272,"On or near Lancing","E01031342","Adur 008B","Violent crime",NA,NA,"Tadworth",52.0032214456209,"Adur",2011-10-01
"5",NA,"2011-10","British Transport Police","British Transport Police",-0.323543,50.8272,"On or near Lancing","E01031342","Adur 008B","Violent crime",NA,NA,"Tadworth",52.0032214456209,"Adur",2011-10-01
"6",NA,"2011-10","British Transport Police","British Transport Police",-0.323543,50.8272,"On or near Lancing","E01031342","Adur 008B","Violent crime",NA,NA,"Tadworth",52.0032214456209,"Adur",2011-10-01
"7",NA,"2011-10","British Transport Police","British Transport Police",-3.33204,54.7589,"On or near Aspatria","E01019082","Allerdale 003B","Anti-social behaviour",NA,NA,"Chesham",384.735457500711,"Allerdale",2011-10-01
"8",NA,"2011-10","British Transport Police","British Transport Police",-1.33081,53.0182,"On or near Langley Mill","E01019453","Amber Valley 017D","Other theft",NA,NA,"Chesham",153.933357698023,"Amber Valley",2011-10-01
"9",NA,"2011-10","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Anti-social behaviour",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-10-01
"10",NA,"2011-10","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Criminal damage and arson",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-10-01
"11",NA,"2011-10","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Other theft",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-10-01
"12",NA,"2011-10","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Other theft",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-10-01
"13",NA,"2011-10","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Other theft",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-10-01
"14",NA,"2011-10","British Transport Police","British Transport Police",-0.488504,50.8164,"On or near Angmering","E01031415","Arun 005D","Other theft",NA,NA,"Cobham & Stoke D'Abernon",56.2451844675468,"Arun",2011-10-01
"15",NA,"2011-10","British Transport Police","British Transport Police",-0.488504,50.8164,"On or near Angmering","E01031415","Arun 005D","Other theft",NA,NA,"Cobham & Stoke D'Abernon",56.2451844675468,"Arun",2011-10-01
"16",NA,"2011-10","British Transport Police","British Transport Police",-0.488504,50.8164,"On or near Angmering","E01031415","Arun 005D","Public disorder and weapons",NA,NA,"Cobham & Stoke D'Abernon",56.2451844675468,"Arun",2011-10-01
"17",NA,"2011-10","British Transport Police","British Transport Police",-0.578505,50.8294,"On or near Ford","E01031470","Arun 006A","Other theft",NA,NA,"Cobham & Stoke D'Abernon",55.9569218424782,"Arun",2011-10-01
"18",NA,"2011-10","British Transport Police","British Transport Police",-0.546132,50.8102,"On or near Littlehampton","E01031428","Arun 011B","Criminal damage and arson",NA,NA,"Cobham & Stoke D'Abernon",57.560100125464,"Arun",2011-10-01
"19",NA,"2011-10","British Transport Police","British Transport Police",-0.546132,50.8102,"On or near Littlehampton","E01031428","Arun 011B","Other theft",NA,NA,"Cobham & Stoke D'Abernon",57.560100125464,"Arun",2011-10-01
"20",NA,"2011-10","British Transport Police","British Transport Police",-0.676509,50.7868,"On or near Bognor Regis","E01031444","Arun 016B","Other theft",NA,NA,"Cobham & Stoke D'Abernon",62.4277587324211,"Arun",2011-10-01
"21",NA,"2011-10","British Transport Police","British Transport Police",-0.676509,50.7868,"On or near Bognor Regis","E01031444","Arun 016B","Other theft",NA,NA,"Cobham & Stoke D'Abernon",62.4277587324211,"Arun",2011-10-01
"22",NA,"2011-10","British Transport Police","British Transport Police",0.87513,51.1433,"On or near Ashford","E01024027","Ashford 005D","Criminal damage and arson",NA,NA,"Chafford Hundred",55.8244941120004,"Ashford",2011-10-01
"23",NA,"2011-10","British Transport Police","British Transport Police",0.87513,51.1433,"On or near Ashford","E01024027","Ashford 005D","Other theft",NA,NA,"Chafford Hundred",55.8244941120004,"Ashford",2011-10-01
"24",NA,"2011-10","British Transport Police","British Transport Police",0.87513,51.1433,"On or near Ashford","E01024027","Ashford 005D","Other theft",NA,NA,"Chafford Hundred",55.8244941120004,"Ashford",2011-10-01
"25",NA,"2011-10","British Transport Police","British Transport Police",0.87513,51.1433,"On or near Ashford","E01024027","Ashford 005D","Other theft",NA,NA,"Chafford Hundred",55.8244941120004,"Ashford",2011-10-01
"26",NA,"2011-10","British Transport Police","British Transport Police",0.87513,51.1433,"On or near Ashford","E01024027","Ashford 005D","Other theft",NA,NA,"Chafford Hundred",55.8244941120004,"Ashford",2011-10-01
"27",NA,"2011-10","British Transport Police","British Transport Police",0.874569,51.1431,"On or near Ashford International Ctrl","E01024027","Ashford 005D","Public disorder and weapons",NA,NA,"Chafford Hundred",55.8112107829295,"Ashford",2011-10-01
"28",NA,"2011-10","British Transport Police","British Transport Police",0.87513,51.1433,"On or near Ashford","E01024027","Ashford 005D","Public disorder and weapons",NA,NA,"Chafford Hundred",55.8244941120004,"Ashford",2011-10-01
"29",NA,"2011-10","British Transport Police","British Transport Police",0.874569,51.1431,"On or near Ashford International Ctrl","E01024027","Ashford 005D","Other crime",NA,NA,"Chafford Hundred",55.8112107829295,"Ashford",2011-10-01
"30",NA,"2011-10","British Transport Police","British Transport Police",-0.661986,51.8581,"On or near Cheddington","E01017652","Aylesbury Vale 009B","Violent crime",NA,NA,"Chesham",17.3343527345657,"Aylesbury Vale",2011-10-01
"31",NA,"2011-10","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Criminal damage and arson",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-10-01
"32",NA,"2011-10","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Criminal damage and arson",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-10-01
"33",NA,"2011-10","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Other theft",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-10-01
