"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"1",NA,"2011-05","British Transport Police","British Transport Police",-3.55944,54.6445,"On or near Workington","E01019121","Allerdale 009E","Violent crime",NA,NA,"Chesham",381.251299802302,"Allerdale",2011-05-01
"2",NA,"2011-05","British Transport Police","British Transport Police",-3.55944,54.6445,"On or near Workington","E01019121","Allerdale 009E","Violent crime",NA,NA,"Chesham",381.251299802302,"Allerdale",2011-05-01
"3",NA,"2011-05","British Transport Police","British Transport Police",-0.546541,50.8478,"On or near Arundel","E01031392","Arun 001C","Robbery",NA,NA,"Cobham & Stoke D'Abernon",53.4668354675066,"Arun",2011-05-01
"4",NA,"2011-05","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Vehicle crime",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-05-01
"5",NA,"2011-05","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Violent crime",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-05-01
"6",NA,"2011-05","British Transport Police","British Transport Police",-0.640432,50.8308,"On or near Barnham","E01031393","Arun 003A","Violent crime",NA,NA,"Cobham & Stoke D'Abernon",56.9871291681288,"Arun",2011-05-01
"7",NA,"2011-05","British Transport Police","British Transport Police",-0.488504,50.8164,"On or near Angmering","E01031415","Arun 005D","Vehicle crime",NA,NA,"Cobham & Stoke D'Abernon",56.2451844675468,"Arun",2011-05-01
"8",NA,"2011-05","British Transport Police","British Transport Police",-0.546132,50.8102,"On or near Littlehampton","E01031428","Arun 011B","Anti-social behaviour",NA,NA,"Cobham & Stoke D'Abernon",57.560100125464,"Arun",2011-05-01
"9",NA,"2011-05","British Transport Police","British Transport Police",-0.546132,50.8102,"On or near Littlehampton","E01031428","Arun 011B","Violent crime",NA,NA,"Cobham & Stoke D'Abernon",57.560100125464,"Arun",2011-05-01
"10",NA,"2011-05","British Transport Police","British Transport Police",-0.815362,51.8136,"On or near Aylesbury","E01017712","Aylesbury Vale 018D","Other crime",NA,NA,"Chesham",18.4887986231745,"Aylesbury Vale",2011-05-01
"11",NA,"2011-05","British Transport Police","British Transport Police",0.165776,51.5442,"On or near Dagenham East","E01000036","Barking and Dagenham 010B","Anti-social behaviour",NA,NA,"Dagenham East",0.00516490048069272,"Barking and Dagenham",2011-05-01
"12",NA,"2011-05","British Transport Police","British Transport Police",0.165776,51.5442,"On or near Dagenham East","E01000036","Barking and Dagenham 010B","Vehicle crime",NA,NA,"Dagenham East",0.00516490048069272,"Barking and Dagenham",2011-05-01
"13",NA,"2011-05","British Transport Police","British Transport Police",0.165776,51.5442,"On or near Dagenham East","E01000036","Barking and Dagenham 010B","Violent crime",NA,NA,"Dagenham East",0.00516490048069272,"Barking and Dagenham",2011-05-01
"14",NA,"2011-05","British Transport Police","British Transport Police",0.080833,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Anti-social behaviour",NA,NA,"Barking",0.00251354802319521,"Barking and Dagenham",2011-05-01
"15",NA,"2011-05","British Transport Police","British Transport Police",0.080833,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Violent crime",NA,NA,"Barking",0.00251354802319521,"Barking and Dagenham",2011-05-01
"16",NA,"2011-05","British Transport Police","British Transport Police",0.080333,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Violent crime",NA,NA,"Barking",0.0355586765323643,"Barking and Dagenham",2011-05-01
"17",NA,"2011-05","British Transport Police","British Transport Police",0.080833,51.5395,"On or near Barking","E01000007","Barking and Dagenham 015A","Other crime",NA,NA,"Barking",0.00251354802319521,"Barking and Dagenham",2011-05-01
